symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
TSLA,2025-02-21T19:12:00,user_4_1533,$TSLA mooning! 🚀📈 Love this stock!,78,1.0,3,0
TSLA,2025-02-22T00:00:00,user_0_1534,$TSLA is looking bullish! 🚀 Great earnings report today,392,1.0,2,0
TSLA,2025-02-22T04:48:00,user_1_1534,$TSLA Just bought more. Holding long term! 💎,313,1.0,2,0
TSLA,2025-02-22T09:36:00,user_2_1534,$TSLA down today but I'm not worried. Strong company,193,0.0,1,1
TSLA,2025-02-22T14:24:00,user_3_1534,$TSLA took a hit. Market volatility 📉,101,-1.0,0,1
TSLA,2025-02-22T19:12:00,user_4_1534,$TSLA beat expectations again! To the moon! 🌙,367,0.0,0,0
TSLA,2025-02-23T00:00:00,user_0_1535,$TSLA Bearish for now. Waiting for better entry,226,-1.0,0,1
TSLA,2025-02-23T04:48:00,user_1_1535,$TSLA my top pick. Undervalued imo,453,0.0,0,0
TSLA,2025-02-23T09:36:00,user_2_1535,$TSLA why is it down so much? overreaction,215,-1.0,0,1
TSLA,2025-02-23T14:24:00,user_3_1535,$TSLA Sold my position today. Taking profits,195,0.0,0,0
TSLA,2025-02-23T19:12:00,user_4_1535,$TSLA mooning! 🚀📈 Love this stock!,70,1.0,3,0
TSLA,2025-02-24T00:00:00,user_0_1536,$TSLA is looking bullish! 🚀 Great earnings report today,261,1.0,2,0
TSLA,2025-02-24T04:48:00,user_1_1536,$TSLA Just bought more. Holding long term! 💎,197,1.0,2,0
TSLA,2025-02-24T09:36:00,user_2_1536,$TSLA down today but I'm not worried. Strong company,279,0.0,1,1
TSLA,2025-02-24T14:24:00,user_3_1536,$TSLA took a hit. Market volatility 📉,2,-1.0,0,1
TSLA,2025-02-24T19:12:00,user_4_1536,$TSLA beat expectations again! To the moon! 🌙,178,0.0,0,0
TSLA,2025-02-25T00:00:00,user_0_1537,$TSLA Bearish for now. Waiting for better entry,116,-1.0,0,1
TSLA,2025-02-25T04:48:00,user_1_1537,$TSLA my top pick. Undervalued imo,457,0.0,0,0
TSLA,2025-02-25T09:36:00,user_2_1537,$TSLA why is it down so much? overreaction,385,-1.0,0,1
TSLA,2025-02-25T14:24:00,user_3_1537,$TSLA Sold my position today. Taking profits,459,0.0,0,0
TSLA,2025-02-25T19:12:00,user_4_1537,$TSLA mooning! 🚀📈 Love this stock!,248,1.0,3,0
TSLA,2025-02-26T00:00:00,user_0_1538,$TSLA is looking bullish! 🚀 Great earnings report today,242,1.0,2,0
TSLA,2025-02-26T04:48:00,user_1_1538,$TSLA Just bought more. Holding long term! 💎,192,1.0,2,0
TSLA,2025-02-26T09:36:00,user_2_1538,$TSLA down today but I'm not worried. Strong company,130,0.0,1,1
TSLA,2025-02-26T14:24:00,user_3_1538,$TSLA took a hit. Market volatility 📉,336,-1.0,0,1
TSLA,2025-02-26T19:12:00,user_4_1538,$TSLA beat expectations again! To the moon! 🌙,186,0.0,0,0
TSLA,2025-02-27T00:00:00,user_0_1539,$TSLA Bearish for now. Waiting for better entry,488,-1.0,0,1
TSLA,2025-02-27T04:48:00,user_1_1539,$TSLA my top pick. Undervalued imo,238,0.0,0,0
TSLA,2025-02-27T09:36:00,user_2_1539,$TSLA why is it down so much? overreaction,105,-1.0,0,1
TSLA,2025-02-27T14:24:00,user_3_1539,$TSLA Sold my position today. Taking profits,100,0.0,0,0
TSLA,2025-02-27T19:12:00,user_4_1539,$TSLA mooning! 🚀📈 Love this stock!,331,1.0,3,0
TSLA,2025-02-28T00:00:00,user_0_1540,$TSLA is looking bullish! 🚀 Great earnings report today,276,1.0,2,0
TSLA,2025-02-28T04:48:00,user_1_1540,$TSLA Just bought more. Holding long term! 💎,71,1.0,2,0
TSLA,2025-02-28T09:36:00,user_2_1540,$TSLA down today but I'm not worried. Strong company,474,0.0,1,1
TSLA,2025-02-28T14:24:00,user_3_1540,$TSLA took a hit. Market volatility 📉,169,-1.0,0,1
TSLA,2025-02-28T19:12:00,user_4_1540,$TSLA beat expectations again! To the moon! 🌙,156,0.0,0,0
TSLA,2025-03-01T00:00:00,user_0_1541,$TSLA Bearish for now. Waiting for better entry,358,-1.0,0,1
TSLA,2025-03-01T04:48:00,user_1_1541,$TSLA my top pick. Undervalued imo,48,0.0,0,0
TSLA,2025-03-01T09:36:00,user_2_1541,$TSLA why is it down so much? overreaction,99,-1.0,0,1
TSLA,2025-03-01T14:24:00,user_3_1541,$TSLA Sold my position today. Taking profits,372,0.0,0,0
TSLA,2025-03-01T19:12:00,user_4_1541,$TSLA mooning! 🚀📈 Love this stock!,45,1.0,3,0
TSLA,2025-03-02T00:00:00,user_0_1542,$TSLA is looking bullish! 🚀 Great earnings report today,19,1.0,2,0
TSLA,2025-03-02T04:48:00,user_1_1542,$TSLA Just bought more. Holding long term! 💎,261,1.0,2,0
TSLA,2025-03-02T09:36:00,user_2_1542,$TSLA down today but I'm not worried. Strong company,292,0.0,1,1
TSLA,2025-03-02T14:24:00,user_3_1542,$TSLA took a hit. Market volatility 📉,477,-1.0,0,1
TSLA,2025-03-02T19:12:00,user_4_1542,$TSLA beat expectations again! To the moon! 🌙,304,0.0,0,0
TSLA,2025-03-03T00:00:00,user_0_1543,$TSLA Bearish for now. Waiting for better entry,32,-1.0,0,1
TSLA,2025-03-03T04:48:00,user_1_1543,$TSLA my top pick. Undervalued imo,344,0.0,0,0
TSLA,2025-03-03T09:36:00,user_2_1543,$TSLA why is it down so much? overreaction,300,-1.0,0,1
TSLA,2025-03-03T14:24:00,user_3_1543,$TSLA Sold my position today. Taking profits,350,0.0,0,0
TSLA,2025-03-03T19:12:00,user_4_1543,$TSLA mooning! 🚀📈 Love this stock!,315,1.0,3,0
TSLA,2025-03-04T00:00:00,user_0_1544,$TSLA is looking bullish! 🚀 Great earnings report today,327,1.0,2,0
TSLA,2025-03-04T04:48:00,user_1_1544,$TSLA Just bought more. Holding long term! 💎,345,1.0,2,0
TSLA,2025-03-04T09:36:00,user_2_1544,$TSLA down today but I'm not worried. Strong company,195,0.0,1,1
TSLA,2025-03-04T14:24:00,user_3_1544,$TSLA took a hit. Market volatility 📉,11,-1.0,0,1
TSLA,2025-03-04T19:12:00,user_4_1544,$TSLA beat expectations again! To the moon! 🌙,207,0.0,0,0
TSLA,2025-03-05T00:00:00,user_0_1545,$TSLA Bearish for now. Waiting for better entry,392,-1.0,0,1
TSLA,2025-03-05T04:48:00,user_1_1545,$TSLA my top pick. Undervalued imo,126,0.0,0,0
TSLA,2025-03-05T09:36:00,user_2_1545,$TSLA why is it down so much? overreaction,373,-1.0,0,1
TSLA,2025-03-05T14:24:00,user_3_1545,$TSLA Sold my position today. Taking profits,79,0.0,0,0
TSLA,2025-03-05T19:12:00,user_4_1545,$TSLA mooning! 🚀📈 Love this stock!,449,1.0,3,0
TSLA,2025-03-06T00:00:00,user_0_1546,$TSLA is looking bullish! 🚀 Great earnings report today,20,1.0,2,0
TSLA,2025-03-06T04:48:00,user_1_1546,$TSLA Just bought more. Holding long term! 💎,204,1.0,2,0
TSLA,2025-03-06T09:36:00,user_2_1546,$TSLA down today but I'm not worried. Strong company,5,0.0,1,1
TSLA,2025-03-06T14:24:00,user_3_1546,$TSLA took a hit. Market volatility 📉,471,-1.0,0,1
TSLA,2025-03-06T19:12:00,user_4_1546,$TSLA beat expectations again! To the moon! 🌙,50,0.0,0,0
TSLA,2025-03-07T00:00:00,user_0_1547,$TSLA Bearish for now. Waiting for better entry,286,-1.0,0,1
TSLA,2025-03-07T04:48:00,user_1_1547,$TSLA my top pick. Undervalued imo,487,0.0,0,0
TSLA,2025-03-07T09:36:00,user_2_1547,$TSLA why is it down so much? overreaction,351,-1.0,0,1
TSLA,2025-03-07T14:24:00,user_3_1547,$TSLA Sold my position today. Taking profits,62,0.0,0,0
TSLA,2025-03-07T19:12:00,user_4_1547,$TSLA mooning! 🚀📈 Love this stock!,28,1.0,3,0
TSLA,2025-03-08T00:00:00,user_0_1548,$TSLA is looking bullish! 🚀 Great earnings report today,144,1.0,2,0
TSLA,2025-03-08T04:48:00,user_1_1548,$TSLA Just bought more. Holding long term! 💎,274,1.0,2,0
TSLA,2025-03-08T09:36:00,user_2_1548,$TSLA down today but I'm not worried. Strong company,381,0.0,1,1
TSLA,2025-03-08T14:24:00,user_3_1548,$TSLA took a hit. Market volatility 📉,146,-1.0,0,1
TSLA,2025-03-08T19:12:00,user_4_1548,$TSLA beat expectations again! To the moon! 🌙,114,0.0,0,0
TSLA,2025-03-09T00:00:00,user_0_1549,$TSLA Bearish for now. Waiting for better entry,402,-1.0,0,1
TSLA,2025-03-09T04:48:00,user_1_1549,$TSLA my top pick. Undervalued imo,242,0.0,0,0
TSLA,2025-03-09T09:36:00,user_2_1549,$TSLA why is it down so much? overreaction,325,-1.0,0,1
TSLA,2025-03-09T14:24:00,user_3_1549,$TSLA Sold my position today. Taking profits,339,0.0,0,0
TSLA,2025-03-09T19:12:00,user_4_1549,$TSLA mooning! 🚀📈 Love this stock!,344,1.0,3,0
TSLA,2025-03-10T00:00:00,user_0_1550,$TSLA is looking bullish! 🚀 Great earnings report today,36,1.0,2,0
TSLA,2025-03-10T04:48:00,user_1_1550,$TSLA Just bought more. Holding long term! 💎,161,1.0,2,0
TSLA,2025-03-10T09:36:00,user_2_1550,$TSLA down today but I'm not worried. Strong company,10,0.0,1,1
TSLA,2025-03-10T14:24:00,user_3_1550,$TSLA took a hit. Market volatility 📉,237,-1.0,0,1
TSLA,2025-03-10T19:12:00,user_4_1550,$TSLA beat expectations again! To the moon! 🌙,384,0.0,0,0
TSLA,2025-03-11T00:00:00,user_0_1551,$TSLA Bearish for now. Waiting for better entry,51,-1.0,0,1
TSLA,2025-03-11T04:48:00,user_1_1551,$TSLA my top pick. Undervalued imo,268,0.0,0,0
TSLA,2025-03-11T09:36:00,user_2_1551,$TSLA why is it down so much? overreaction,127,-1.0,0,1
TSLA,2025-03-11T14:24:00,user_3_1551,$TSLA Sold my position today. Taking profits,434,0.0,0,0
TSLA,2025-03-11T19:12:00,user_4_1551,$TSLA mooning! 🚀📈 Love this stock!,95,1.0,3,0
TSLA,2025-03-12T00:00:00,user_0_1552,$TSLA is looking bullish! 🚀 Great earnings report today,286,1.0,2,0
TSLA,2025-03-12T04:48:00,user_1_1552,$TSLA Just bought more. Holding long term! 💎,430,1.0,2,0
TSLA,2025-03-12T09:36:00,user_2_1552,$TSLA down today but I'm not worried. Strong company,369,0.0,1,1
TSLA,2025-03-12T14:24:00,user_3_1552,$TSLA took a hit. Market volatility 📉,315,-1.0,0,1
TSLA,2025-03-12T19:12:00,user_4_1552,$TSLA beat expectations again! To the moon! 🌙,14,0.0,0,0
TSLA,2025-03-13T00:00:00,user_0_1553,$TSLA Bearish for now. Waiting for better entry,173,-1.0,0,1
TSLA,2025-03-13T04:48:00,user_1_1553,$TSLA my top pick. Undervalued imo,18,0.0,0,0
TSLA,2025-03-13T09:36:00,user_2_1553,$TSLA why is it down so much? overreaction,160,-1.0,0,1
TSLA,2025-03-13T14:24:00,user_3_1553,$TSLA Sold my position today. Taking profits,393,0.0,0,0
TSLA,2025-03-13T19:12:00,user_4_1553,$TSLA mooning! 🚀📈 Love this stock!,444,1.0,3,0
TSLA,2025-03-14T00:00:00,user_0_1554,$TSLA is looking bullish! 🚀 Great earnings report today,257,1.0,2,0
TSLA,2025-03-14T04:48:00,user_1_1554,$TSLA Just bought more. Holding long term! 💎,363,1.0,2,0
TSLA,2025-03-14T09:36:00,user_2_1554,$TSLA down today but I'm not worried. Strong company,405,0.0,1,1
TSLA,2025-03-14T14:24:00,user_3_1554,$TSLA took a hit. Market volatility 📉,486,-1.0,0,1
TSLA,2025-03-14T19:12:00,user_4_1554,$TSLA beat expectations again! To the moon! 🌙,157,0.0,0,0
TSLA,2025-03-15T00:00:00,user_0_1555,$TSLA Bearish for now. Waiting for better entry,173,-1.0,0,1
TSLA,2025-03-15T04:48:00,user_1_1555,$TSLA my top pick. Undervalued imo,456,0.0,0,0
TSLA,2025-03-15T09:36:00,user_2_1555,$TSLA why is it down so much? overreaction,166,-1.0,0,1
TSLA,2025-03-15T14:24:00,user_3_1555,$TSLA Sold my position today. Taking profits,104,0.0,0,0
TSLA,2025-03-15T19:12:00,user_4_1555,$TSLA mooning! 🚀📈 Love this stock!,484,1.0,3,0
TSLA,2025-03-16T00:00:00,user_0_1556,$TSLA is looking bullish! 🚀 Great earnings report today,471,1.0,2,0
TSLA,2025-03-16T04:48:00,user_1_1556,$TSLA Just bought more. Holding long term! 💎,111,1.0,2,0
TSLA,2025-03-16T09:36:00,user_2_1556,$TSLA down today but I'm not worried. Strong company,411,0.0,1,1
TSLA,2025-03-16T14:24:00,user_3_1556,$TSLA took a hit. Market volatility 📉,442,-1.0,0,1
TSLA,2025-03-16T19:12:00,user_4_1556,$TSLA beat expectations again! To the moon! 🌙,291,0.0,0,0
TSLA,2025-03-17T00:00:00,user_0_1557,$TSLA Bearish for now. Waiting for better entry,132,-1.0,0,1
TSLA,2025-03-17T04:48:00,user_1_1557,$TSLA my top pick. Undervalued imo,208,0.0,0,0
TSLA,2025-03-17T09:36:00,user_2_1557,$TSLA why is it down so much? overreaction,305,-1.0,0,1
TSLA,2025-03-17T14:24:00,user_3_1557,$TSLA Sold my position today. Taking profits,56,0.0,0,0
TSLA,2025-03-17T19:12:00,user_4_1557,$TSLA mooning! 🚀📈 Love this stock!,217,1.0,3,0
TSLA,2025-03-18T00:00:00,user_0_1558,$TSLA is looking bullish! 🚀 Great earnings report today,113,1.0,2,0
TSLA,2025-03-18T04:48:00,user_1_1558,$TSLA Just bought more. Holding long term! 💎,119,1.0,2,0
TSLA,2025-03-18T09:36:00,user_2_1558,$TSLA down today but I'm not worried. Strong company,259,0.0,1,1
TSLA,2025-03-18T14:24:00,user_3_1558,$TSLA took a hit. Market volatility 📉,199,-1.0,0,1
TSLA,2025-03-18T19:12:00,user_4_1558,$TSLA beat expectations again! To the moon! 🌙,122,0.0,0,0
TSLA,2025-03-19T00:00:00,user_0_1559,$TSLA Bearish for now. Waiting for better entry,7,-1.0,0,1
TSLA,2025-03-19T04:48:00,user_1_1559,$TSLA my top pick. Undervalued imo,323,0.0,0,0
TSLA,2025-03-19T09:36:00,user_2_1559,$TSLA why is it down so much? overreaction,194,-1.0,0,1
TSLA,2025-03-19T14:24:00,user_3_1559,$TSLA Sold my position today. Taking profits,186,0.0,0,0
TSLA,2025-03-19T19:12:00,user_4_1559,$TSLA mooning! 🚀📈 Love this stock!,187,1.0,3,0
TSLA,2025-03-20T00:00:00,user_0_1560,$TSLA is looking bullish! 🚀 Great earnings report today,34,1.0,2,0
TSLA,2025-03-20T04:48:00,user_1_1560,$TSLA Just bought more. Holding long term! 💎,205,1.0,2,0
TSLA,2025-03-20T09:36:00,user_2_1560,$TSLA down today but I'm not worried. Strong company,390,0.0,1,1
TSLA,2025-03-20T14:24:00,user_3_1560,$TSLA took a hit. Market volatility 📉,386,-1.0,0,1
TSLA,2025-03-20T19:12:00,user_4_1560,$TSLA beat expectations again! To the moon! 🌙,204,0.0,0,0
TSLA,2025-03-21T00:00:00,user_0_1561,$TSLA Bearish for now. Waiting for better entry,215,-1.0,0,1
TSLA,2025-03-21T04:48:00,user_1_1561,$TSLA my top pick. Undervalued imo,141,0.0,0,0
TSLA,2025-03-21T09:36:00,user_2_1561,$TSLA why is it down so much? overreaction,173,-1.0,0,1
TSLA,2025-03-21T14:24:00,user_3_1561,$TSLA Sold my position today. Taking profits,226,0.0,0,0
TSLA,2025-03-21T19:12:00,user_4_1561,$TSLA mooning! 🚀📈 Love this stock!,267,1.0,3,0
TSLA,2025-03-22T00:00:00,user_0_1562,$TSLA is looking bullish! 🚀 Great earnings report today,425,1.0,2,0
TSLA,2025-03-22T04:48:00,user_1_1562,$TSLA Just bought more. Holding long term! 💎,491,1.0,2,0
TSLA,2025-03-22T09:36:00,user_2_1562,$TSLA down today but I'm not worried. Strong company,439,0.0,1,1
TSLA,2025-03-22T14:24:00,user_3_1562,$TSLA took a hit. Market volatility 📉,227,-1.0,0,1
TSLA,2025-03-22T19:12:00,user_4_1562,$TSLA beat expectations again! To the moon! 🌙,175,0.0,0,0
TSLA,2025-03-23T00:00:00,user_0_1563,$TSLA Bearish for now. Waiting for better entry,298,-1.0,0,1
TSLA,2025-03-23T04:48:00,user_1_1563,$TSLA my top pick. Undervalued imo,212,0.0,0,0
TSLA,2025-03-23T09:36:00,user_2_1563,$TSLA why is it down so much? overreaction,0,-1.0,0,1
TSLA,2025-03-23T14:24:00,user_3_1563,$TSLA Sold my position today. Taking profits,121,0.0,0,0
TSLA,2025-03-23T19:12:00,user_4_1563,$TSLA mooning! 🚀📈 Love this stock!,16,1.0,3,0
TSLA,2025-03-24T00:00:00,user_0_1564,$TSLA is looking bullish! 🚀 Great earnings report today,110,1.0,2,0
TSLA,2025-03-24T04:48:00,user_1_1564,$TSLA Just bought more. Holding long term! 💎,230,1.0,2,0
TSLA,2025-03-24T09:36:00,user_2_1564,$TSLA down today but I'm not worried. Strong company,137,0.0,1,1
TSLA,2025-03-24T14:24:00,user_3_1564,$TSLA took a hit. Market volatility 📉,414,-1.0,0,1
TSLA,2025-03-24T19:12:00,user_4_1564,$TSLA beat expectations again! To the moon! 🌙,89,0.0,0,0
TSLA,2025-03-25T00:00:00,user_0_1565,$TSLA Bearish for now. Waiting for better entry,79,-1.0,0,1
TSLA,2025-03-25T04:48:00,user_1_1565,$TSLA my top pick. Undervalued imo,308,0.0,0,0
TSLA,2025-03-25T09:36:00,user_2_1565,$TSLA why is it down so much? overreaction,205,-1.0,0,1
TSLA,2025-03-25T14:24:00,user_3_1565,$TSLA Sold my position today. Taking profits,25,0.0,0,0
TSLA,2025-03-25T19:12:00,user_4_1565,$TSLA mooning! 🚀📈 Love this stock!,378,1.0,3,0
TSLA,2025-03-26T00:00:00,user_0_1566,$TSLA is looking bullish! 🚀 Great earnings report today,180,1.0,2,0
TSLA,2025-03-26T04:48:00,user_1_1566,$TSLA Just bought more. Holding long term! 💎,179,1.0,2,0
TSLA,2025-03-26T09:36:00,user_2_1566,$TSLA down today but I'm not worried. Strong company,349,0.0,1,1
TSLA,2025-03-26T14:24:00,user_3_1566,$TSLA took a hit. Market volatility 📉,68,-1.0,0,1
TSLA,2025-03-26T19:12:00,user_4_1566,$TSLA beat expectations again! To the moon! 🌙,379,0.0,0,0
TSLA,2025-03-27T00:00:00,user_0_1567,$TSLA Bearish for now. Waiting for better entry,123,-1.0,0,1
TSLA,2025-03-27T04:48:00,user_1_1567,$TSLA my top pick. Undervalued imo,480,0.0,0,0
TSLA,2025-03-27T09:36:00,user_2_1567,$TSLA why is it down so much? overreaction,328,-1.0,0,1
TSLA,2025-03-27T14:24:00,user_3_1567,$TSLA Sold my position today. Taking profits,499,0.0,0,0
TSLA,2025-03-27T19:12:00,user_4_1567,$TSLA mooning! 🚀📈 Love this stock!,116,1.0,3,0
TSLA,2025-03-28T00:00:00,user_0_1568,$TSLA is looking bullish! 🚀 Great earnings report today,343,1.0,2,0
TSLA,2025-03-28T04:48:00,user_1_1568,$TSLA Just bought more. Holding long term! 💎,99,1.0,2,0
TSLA,2025-03-28T09:36:00,user_2_1568,$TSLA down today but I'm not worried. Strong company,440,0.0,1,1
TSLA,2025-03-28T14:24:00,user_3_1568,$TSLA took a hit. Market volatility 📉,28,-1.0,0,1
TSLA,2025-03-28T19:12:00,user_4_1568,$TSLA beat expectations again! To the moon! 🌙,448,0.0,0,0
TSLA,2025-03-29T00:00:00,user_0_1569,$TSLA Bearish for now. Waiting for better entry,93,-1.0,0,1
TSLA,2025-03-29T04:48:00,user_1_1569,$TSLA my top pick. Undervalued imo,127,0.0,0,0
TSLA,2025-03-29T09:36:00,user_2_1569,$TSLA why is it down so much? overreaction,489,-1.0,0,1
TSLA,2025-03-29T14:24:00,user_3_1569,$TSLA Sold my position today. Taking profits,393,0.0,0,0
TSLA,2025-03-29T19:12:00,user_4_1569,$TSLA mooning! 🚀📈 Love this stock!,421,1.0,3,0
TSLA,2025-03-30T00:00:00,user_0_1570,$TSLA is looking bullish! 🚀 Great earnings report today,66,1.0,2,0
TSLA,2025-03-30T04:48:00,user_1_1570,$TSLA Just bought more. Holding long term! 💎,216,1.0,2,0
TSLA,2025-03-30T09:36:00,user_2_1570,$TSLA down today but I'm not worried. Strong company,117,0.0,1,1
TSLA,2025-03-30T14:24:00,user_3_1570,$TSLA took a hit. Market volatility 📉,90,-1.0,0,1
TSLA,2025-03-30T19:12:00,user_4_1570,$TSLA beat expectations again! To the moon! 🌙,450,0.0,0,0
TSLA,2025-03-31T00:00:00,user_0_1571,$TSLA Bearish for now. Waiting for better entry,362,-1.0,0,1
TSLA,2025-03-31T04:48:00,user_1_1571,$TSLA my top pick. Undervalued imo,432,0.0,0,0
TSLA,2025-03-31T09:36:00,user_2_1571,$TSLA why is it down so much? overreaction,58,-1.0,0,1
TSLA,2025-03-31T14:24:00,user_3_1571,$TSLA Sold my position today. Taking profits,447,0.0,0,0
TSLA,2025-03-31T19:12:00,user_4_1571,$TSLA mooning! 🚀📈 Love this stock!,267,1.0,3,0
TSLA,2025-04-01T00:00:00,user_0_1572,$TSLA is looking bullish! 🚀 Great earnings report today,103,1.0,2,0
TSLA,2025-04-01T04:48:00,user_1_1572,$TSLA Just bought more. Holding long term! 💎,364,1.0,2,0
TSLA,2025-04-01T09:36:00,user_2_1572,$TSLA down today but I'm not worried. Strong company,276,0.0,1,1
TSLA,2025-04-01T14:24:00,user_3_1572,$TSLA took a hit. Market volatility 📉,444,-1.0,0,1
TSLA,2025-04-01T19:12:00,user_4_1572,$TSLA beat expectations again! To the moon! 🌙,65,0.0,0,0
TSLA,2025-04-02T00:00:00,user_0_1573,$TSLA Bearish for now. Waiting for better entry,211,-1.0,0,1
TSLA,2025-04-02T04:48:00,user_1_1573,$TSLA my top pick. Undervalued imo,114,0.0,0,0
TSLA,2025-04-02T09:36:00,user_2_1573,$TSLA why is it down so much? overreaction,74,-1.0,0,1
TSLA,2025-04-02T14:24:00,user_3_1573,$TSLA Sold my position today. Taking profits,491,0.0,0,0
TSLA,2025-04-02T19:12:00,user_4_1573,$TSLA mooning! 🚀📈 Love this stock!,492,1.0,3,0
TSLA,2025-04-03T00:00:00,user_0_1574,$TSLA is looking bullish! 🚀 Great earnings report today,259,1.0,2,0
TSLA,2025-04-03T04:48:00,user_1_1574,$TSLA Just bought more. Holding long term! 💎,308,1.0,2,0
TSLA,2025-04-03T09:36:00,user_2_1574,$TSLA down today but I'm not worried. Strong company,31,0.0,1,1
TSLA,2025-04-03T14:24:00,user_3_1574,$TSLA took a hit. Market volatility 📉,264,-1.0,0,1
TSLA,2025-04-03T19:12:00,user_4_1574,$TSLA beat expectations again! To the moon! 🌙,156,0.0,0,0
TSLA,2025-04-04T00:00:00,user_0_1575,$TSLA Bearish for now. Waiting for better entry,488,-1.0,0,1
TSLA,2025-04-04T04:48:00,user_1_1575,$TSLA my top pick. Undervalued imo,70,0.0,0,0
TSLA,2025-04-04T09:36:00,user_2_1575,$TSLA why is it down so much? overreaction,272,-1.0,0,1
TSLA,2025-04-04T14:24:00,user_3_1575,$TSLA Sold my position today. Taking profits,412,0.0,0,0
TSLA,2025-04-04T19:12:00,user_4_1575,$TSLA mooning! 🚀📈 Love this stock!,311,1.0,3,0
TSLA,2025-04-05T00:00:00,user_0_1576,$TSLA is looking bullish! 🚀 Great earnings report today,20,1.0,2,0
TSLA,2025-04-05T04:48:00,user_1_1576,$TSLA Just bought more. Holding long term! 💎,354,1.0,2,0
TSLA,2025-04-05T09:36:00,user_2_1576,$TSLA down today but I'm not worried. Strong company,12,0.0,1,1
TSLA,2025-04-05T14:24:00,user_3_1576,$TSLA took a hit. Market volatility 📉,417,-1.0,0,1
TSLA,2025-04-05T19:12:00,user_4_1576,$TSLA beat expectations again! To the moon! 🌙,179,0.0,0,0
TSLA,2025-04-06T00:00:00,user_0_1577,$TSLA Bearish for now. Waiting for better entry,334,-1.0,0,1
TSLA,2025-04-06T04:48:00,user_1_1577,$TSLA my top pick. Undervalued imo,25,0.0,0,0
TSLA,2025-04-06T09:36:00,user_2_1577,$TSLA why is it down so much? overreaction,242,-1.0,0,1
TSLA,2025-04-06T14:24:00,user_3_1577,$TSLA Sold my position today. Taking profits,452,0.0,0,0
TSLA,2025-04-06T19:12:00,user_4_1577,$TSLA mooning! 🚀📈 Love this stock!,137,1.0,3,0
TSLA,2025-04-07T00:00:00,user_0_1578,$TSLA is looking bullish! 🚀 Great earnings report today,473,1.0,2,0
TSLA,2025-04-07T04:48:00,user_1_1578,$TSLA Just bought more. Holding long term! 💎,97,1.0,2,0
